2.216036834728090255e-03,2.210769458023285113e-03,2.210762182636530696e-03,2.205501121501391316e-03,2.205497817602829896e-03,2.205495542754898342e-03,2.205493890289981704e-03,2.205492733875664534e-03,2.205491916189474509e-03,2.205491303004278748e-03,2.205490905275891197e-03,2.205490586945403793e-03
2.221813027309250781e-03,2.216543977362182144e-03,2.216536572860986366e-03,2.211274182515568683e-03,2.211270881724712763e-03,2.211268670813932354e-03,2.211267120289509090e-03,2.211265961873678815e-03,2.211265199825926224e-03,2.211264670762534169e-03,2.211264295333650442e-03,2.211264040640727006e-03
2.227600369498427234e-03,2.222329709465334889e-03,2.222322162103562877e-03,2.222317235626299417e-03,2.217055439773901650e-03,2.217053194881012448e-03,2.217051687787187711e-03,2.217050639944856145e-03,2.217049938344938659e-03,2.217049405449983933e-03,2.217049061459372330e-03,2.217048773974729468e-03
2.238659001851886314e-03,2.233386881711144599e-03,2.228119261319627589e-03,2.228114303048451574e-03,2.228111054098821844e-03,2.228108818784062597e-03,2.228107328183786141e-03,2.228106305570003425e-03,2.228105588361432680e-03,2.228105103101184030e-03,2.228104776607887222e-03,2.228104540090738474e-03
2.244469766302280116e-03,2.244457457518355716e-03,2.239188466548912813e-03,2.239183442593520052e-03,2.239180160384619984e-03,2.233916804625697087e-03,2.233915339362591360e-03,2.233914330718770117e-03,2.233913621467570679e-03,2.233913136291484306e-03,2.233912815694068070e-03,2.233912569012984958e-03
2.255554266568061787e-03,2.250278923471786541e-03,2.245008488470296923e-03,2.245003461238482927e-03,2.245000219480254317e-03,2.244998033663566078e-03,2.244996605815504503e-03,2.244995593659357414e-03,2.244994893267400309e-03,2.244994428325842398e-03,2.244994107542960804e-03,2.244993888285634533e-03
2.266362864927829509e-03,2.261086440479690308e-03,2.255815205980974455e-03,2.255810185637156708e-03,2.255806845608439130e-03,2.250541581830707745e-03,2.250540174368678009e-03,2.250539170175802021e-03,2.250538475965790930e-03,2.250538019342644518e-03,2.250537719182414079e-03,2.250537500738170917e-03
2.271917246448656221e-03,2.266639755982554748e-03,2.266631562399885197e-03,2.261362571044588619e-03,2.261359214436708086e-03,2.261357073526557102e-03,2.261355588894427629e-03,2.261354612308633626e-03,2.261353924750585803e-03,2.261353451320534131e-03,2.261353157061059705e-03,2.261352938030007295e-03
2.282742777066454950e-03,2.277464359735839952e-03,2.272191555289509047e-03,2.272186326025505028e-03,2.266918471060368808e-03,2.266916297135080326e-03,2.266914853766666387e-03,2.266913854520262016e-03,2.266913224804879747e-03,2.266912753232785873e-03,2.266912438027675163e-03,2.266912220488732140e-03
2.288313424637726176e-03,2.283034052497121859e-03,2.283025508670213314e-03,2.277755024148507643e-03,2.277751656850742368e-03,2.277749389417924042e-03,2.277747970409151144e-03,2.277747015229731643e-03,2.277746340790781209e-03,2.277745901857428437e-03,2.277745597073705438e-03,2.277745383192436839e-03
2.299157523350007885e-03,2.293877158680931831e-03,2.288602620188341912e-03,2.288597293943608890e-03,2.288593928244722631e-03,2.283325964226962275e-03,2.283324545062141459e-03,2.283323606980637056e-03,2.283322962336680351e-03,2.283322525047292492e-03,2.283322233297641578e-03,2.283321974830057437e-03
2.305128587366655785e-03,2.299846633705483843e-03,2.294570650866493196e-03,2.294565404906003404e-03,2.294562113111842799e-03,2.294559936601343626e-03,2.294558530590197140e-03,2.294557571937640063e-03,2.294556967336124076e-03,2.294556537945724971e-03,2.294556251785607667e-03,2.294556088156375108e-03
2.316378177993814579e-03,2.311094596400660710e-03,2.305816858911213449e-03,2.305811667234669050e-03,2.300539396255860038e-03,2.300537292885531868e-03,2.300535938101851228e-03,2.300534992734659580e-03,2.300534407809974070e-03,2.300533991287768455e-03,2.300533712905580060e-03,2.300533550408200793e-03
2.322370155169042796e-03,2.317084802350283072e-03,2.317076276616517830e-03,2.311800365601069957e-03,2.311797200990423941e-03,2.311795095246976708e-03,2.311793772470899667e-03,2.311792926993014481e-03,2.311792309370988910e-03,2.311791931253315887e-03,2.311791654432663549e-03,2.311791471865858125e-03
2.333643910318745993e-03,2.328356716247558834e-03,2.323075828428952140e-03,2.323070642987201673e-03,2.323067451541690163e-03,2.323065384725914347e-03,2.323064082931125193e-03,2.323063163587298433e-03,2.317790369359455475e-03,2.317789945408523823e-03,2.317789690065273373e-03,2.317789507490495594e-03
2.344929543520093453e-03,2.339640734658078331e-03,2.334358260479155091e-03,2.334353145315213804e-03,2.334349881372091515e-03,2.329073951551516915e-03,2.329072674154127227e-03,2.329071820483880322e-03,2.329071211846287740e-03,2.329070821083681873e-03,2.329070575771977764e-03,2.329070395236574297e-03
2.355720436137780354e-03,2.345156634197276442e-03,2.345148118348279118e-03,2.339868477229071087e-03,2.339865374395528469e-03,2.339863308696716378e-03,2.339862048977058798e-03,2.339861207829473187e-03,2.339860613074633625e-03,2.339860232654678539e-03,2.339859942978030419e-03,2.339859787289751310e-03
2.355950389692566295e-03,2.350660458294530439e-03,2.345377082101230380e-03,2.345372037790717686e-03,2.345368954416360199e-03,2.345367039172648310e-03,2.345365771065761017e-03,2.345364966943721229e-03,2.345364407985548079e-03,2.345364040540312382e-03,2.345363830357900976e-03,2.345363652475244889e-03
2.361440258238632108e-03,2.356150170066332542e-03,2.350866328988255108e-03,2.350861401503044883e-03,2.350858369914069802e-03,2.350856487109464002e-03,2.350855239961753378e-03,2.350854463996391967e-03,2.350853916057751326e-03,2.345578215718975741e-03,2.345577975100115835e-03,2.345577819017136828e-03
2.372189211488216938e-03,2.361622706966517733e-03,2.361614435020040551e-03,2.356333639107811330e-03,2.356330630458776561e-03,2.356328783881329186e-03,2.356327608373127123e-03,2.356326832125545286e-03,2.356326322238587109e-03,2.356325977357062295e-03,2.356325755189593845e-03,2.356325617463011102e-03
2.372369283420441670e-03,2.367078512422136297e-03,2.367070457829037033e-03,2.361789343220998486e-03,2.361786455797288201e-03,2.361784663054011888e-03,2.361783515697625339e-03,2.361782762580083486e-03,2.361782256595309874e-03,2.361781918971079218e-03,2.361781720084075564e-03,2.361781592830842873e-03
2.378868826078362093e-03,2.373575716831435520e-03,2.368288643425436706e-03,2.368284042627459302e-03,2.368281205629002399e-03,2.368279467456003637e-03,2.362999390718284291e-03,2.362998671869749774e-03,2.362998239468938437e-03,2.362997889239147522e-03,2.362997689031986776e-03,2.362997573651875929e-03
2.385340719341694834e-03,2.380044935652221062e-03,2.374755429369579916e-03,2.374750925047145345e-03,2.374748214485903307e-03,2.374746462557468518e-03,2.374745394655873674e-03,2.369463029666095139e-03,2.369462620686667992e-03,2.369462321645989054e-03,2.369462099018321451e-03,2.369462000440279888e-03
2.391788112893850245e-03,2.386490000018232169e-03,2.381197995188299651e-03,2.381193596657455846e-03,2.381190875660295185e-03,2.381189254807088325e-03,2.375903935784238249e-03,2.375903240965388658e-03,2.375902782564694084e-03,2.375902508761265804e-03,2.375902342476393647e-03,2.375902219193356656e-03
2.398213651156422353e-03,2.392913206363061172e-03,2.387618768769228170e-03,2.387614421871496213e-03,2.382325044914228827e-03,2.382323425928346405e-03,2.382322453366652031e-03,2.382321752118887314e-03,2.382321343869978243e-03,2.382321073080426437e-03,2.382320927149851088e-03,2.382320800393722057e-03
2.404620125543045685e-03,2.394027859226791240e-03,2.394020408181316180e-03,2.388726831176251827e-03,2.388724256073009207e-03,2.388722706689936845e-03,2.388721670959390378e-03,2.388721022611142893e-03,2.388720605850612293e-03,2.388720358543560286e-03,2.388720181764017458e-03,2.388720064970372391e-03
2.404760426731216046e-03,2.399457431636104268e-03,2.394160500160962338e-03,2.394156255576818972e-03,2.394153797654678846e-03,2.394152247823936371e-03,2.394151241702562223e-03,2.394150622395028148e-03,2.394150230104938413e-03,2.394149966051856496e-03,2.388860171605560519e-03,2.388860060982054938e-03
2.410192772237750112e-03,2.404889373642940271e-03,2.399592307950644456e-03,2.399588115215562159e-03,2.394295777938810002e-03,2.394294265005429863e-03,2.394293317452275433e-03,2.394292705096491298e-03,2.394292325069337889e-03,2.394292034556984132e-03,2.394291863718486270e-03,2.394291763933165638e-03
2.410337200045788338e-03,2.405033641010544988e-03,2.399736222418732273e-03,2.399732100261180775e-03,2.399729651962678907e-03,2.399728155001159321e-03,2.399727221422070719e-03,2.394436442833802834e-03,2.394436068250065108e-03,2.394435842794748366e-03,2.394435642823757645e-03,2.394435545450615110e-03
2.415773385702854169e-03,2.405179043806535567e-03,2.405171909384491540e-03,2.399877352949308148e-03,2.399874928266028471e-03,2.399873480535104613e-03,2.399872547771061959e-03,2.399871949173962554e-03,2.399871512697975256e-03,2.399871278846859267e-03,2.399871110980666099e-03,2.399871017807684616e-03
2.415919765713914029e-03,2.410615552838493800e-03,2.405317449540980528e-03,2.405313398162570258e-03,2.405310962576004494e-03,2.405309484976621802e-03,2.400017794165776493e-03,2.400017189057957172e-03,2.400016811572167584e-03,2.400016567845994660e-03,2.400016403800132696e-03,2.400016302035459185e-03
2.422167956059310089e-03,2.416861445246582842e-03,2.411561121316769998e-03,2.406264028171852844e-03,2.406261541009489194e-03,2.406260064049835657e-03,2.406259110046321450e-03,2.406258545221756293e-03,2.406258122470130052e-03,2.406257879238225816e-03,2.406257695475108680e-03,2.406257585586693039e-03
2.423118371294125366e-03,2.417809469261443002e-03,2.412506836089321500e-03,2.412502590999724382e-03,2.407204983323611366e-03,2.407203454795365551e-03,2.407202480649518229e-03,2.407201903214643574e-03,2.407201457031646341e-03,2.407201202843771599e-03,2.407201002784097911e-03,2.407200859299388988e-03
2.429359725936788839e-03,2.418751220412415550e-03,2.418743566626190521e-03,2.413442088616371637e-03,2.413439566701825953e-03,2.413437967691453058e-03,2.413436961410847775e-03,2.408139226123225292e-03,2.408138807183802209e-03,2.408138554409639497e-03,2.408138359471715187e-03,2.408138226024192190e-03
2.430300282151073160e-03,2.424986732899220548e-03,2.419679435373358993e-03,2.414375847406541060e-03,2.414373211405522468e-03,2.414371503403720410e-03,2.414370540039990042e-03,2.409070685489411896e-03,2.409070227864771457e-03,2.409069970048644937e-03,2.409069786182809619e-03,2.409069669134753476e-03
2.431235195548640989e-03,2.425918733662079003e-03,2.420609425790366722e-03,2.415303507626646168e-03,2.415300801754671333e-03,2.415299130202907575e-03,2.415298065455026566e-03,2.415297343738319769e-03,2.415296947434857934e-03,2.415296591658944430e-03,2.415296430159199863e-03,2.415296289275741751e-03
2.431917324361598364e-03,2.426598960923426630e-03,2.421287607212086433e-03,2.415980042340312977e-03,2.415977245944143231e-03,2.415975489889395436e-03,2.410671611815420022e-03,2.410670895231386158e-03,2.410670454286409879e-03,2.410670121462121351e-03,2.410669906862118218e-03,2.410669764529410532e-03
2.432592326049583080e-03,2.427271599652245336e-03,2.421958543110061361e-03,2.416649269001786438e-03,2.416646375578476464e-03,2.411340330516062967e-03,2.411339209843902428e-03,2.411338470055585884e-03,2.411338014878926499e-03,2.411337685745968632e-03,2.411337510040943884e-03,2.411337315791040829e-03
2.433260747311979683e-03,2.427937938631425860e-03,2.417317049165199679e-03,2.417311845736712980e-03,2.412002975759480056e-03,2.412001058619397086e-03,2.411999901666701546e-03,2.411999146184278832e-03,2.411998619814394954e-03,2.411998273907503716e-03,2.411998080969539934e-03,2.411997880984942909e-03
2.433923265135859611e-03,2.423290495289273823e-03,2.417973335159940510e-03,2.412660581429873496e-03,2.412657284310909360e-03,2.412655280058964395e-03,2.412654066711475941e-03,2.407346139651777000e-03,2.407345572115846856e-03,2.407345263991008278e-03,2.407344998001449340e-03,2.407344860255136287e-03
2.434579577473909486e-03,2.423942694364663968e-03,2.418623225742180978e-03,2.413308586823521059e-03,2.413305067676974839e-03,2.407994335697755291e-03,2.407992994961338437e-03,2.407992110944936256e-03,2.407991582560556169e-03,2.407991145413700563e-03,2.407990917753704239e-03,2.407990744954470116e-03
2.435443286413148216e-03,2.424800993878248323e-03,2.419478990032362595e-03,2.414161897977259563e-03,2.408847606654605875e-03,2.408845345374944959e-03,2.408843899364839034e-03,2.403532429796938381e-03,2.403531797157242977e-03,2.403531427894782090e-03,2.403531124488065239e-03,2.403530909176532747e-03
2.436307483333141274e-03,2.425659520979017887e-03,2.415021882248215290e-03,2.409702501347779375e-03,2.409698406795784606e-03,2.404383515184349562e-03,2.404381967169876878e-03,2.404381043693073605e-03,2.404380380389454109e-03,2.404379948745025575e-03,2.404379644847159502e-03,2.404379453027197678e-03
2.437171773592826211e-03,2.421203659193808724e-03,2.415875688081951279e-03,2.410553832361233065e-03,2.405235100205155730e-03,2.405232406779282770e-03,2.399916432006957319e-03,2.399915357423895897e-03,2.399914704478256066e-03,2.399914279589861199e-03,2.399913898715582469e-03,2.399913692047727330e-03
2.438034576349197048e-03,2.422058734541682190e-03,2.411411611724066824e-03,2.406087321740366450e-03,2.400766222666191399e-03,2.400763448533548613e-03,2.400761749970365278e-03,2.395444412105604895e-03,2.395443674597298300e-03,2.395443207124415847e-03,2.395442869586057039e-03,2.395442630044359363e-03
2.438897906109963737e-03,2.422914425811116372e-03,2.412262474455455913e-03,2.406935463754722362e-03,2.401612332997966458e-03,2.396291066684190334e-03,2.396289262193696239e-03,2.396288120704971516e-03,2.396287391022307832e-03,2.396286858001887062e-03,2.390968324245227716e-03,2.390968090085888662e-03
2.438825577528505421e-03,2.417522412173824659e-03,2.406869433622246465e-03,2.401541891707857819e-03,2.396218472498343275e-03,2.390897237338734937e-03,2.390895292094410811e-03,2.390894096747438798e-03,2.390893232357688050e-03,2.390892718484056035e-03,2.390892378666046366e-03,2.390892156332126428e-03
2.433434243749610284e-03,2.417446989827143605e-03,2.406793086273285344e-03,2.396147083902015924e-03,2.390823358293605108e-03,2.390819985574747873e-03,2.385500010864377140e-03,2.385498672852760273e-03,2.385497859208647684e-03,2.385497327217996500e-03,2.385496926799718104e-03,2.385496657253879330e-03
2.433359002530338742e-03,2.417370154093117889e-03,2.401397330303815976e-03,2.396068702555329347e-03,2.390744567344750809e-03,2.385423274732010376e-03,2.385421049072561969e-03,2.380102013361497064e-03,2.380101108691581261e-03,2.380100530966963550e-03,2.380100192626889277e-03,2.380099896982253334e-03
2.433282222277337314e-03,2.411973638066254328e-03,2.401317782590069172e-03,2.390670843222279015e-03,2.385346599161969165e-03,2.380025213459774618e-03,2.380022904941075067e-03,2.380021485236696703e-03,2.374702936989626749e-03,2.374702370600704007e-03,2.374701978422049005e-03,2.374701704434461179e-03
2.433203213529565659e-03,2.411893203007129793e-03,2.395918740660043199e-03,2.390589103234762574e-03,2.379947057245726701e-03,2.379943009436021224e-03,2.374623135244190598e-03,2.374621708565533007e-03,2.374620700079726858e-03,2.369302737517204639e-03,2.369302309328598973e-03,2.369302077379864448e-03
2.428008047537795044e-03,2.406694545433474882e-03,2.396035919321745818e-03,2.385387476671198270e-03,2.380062388811409781e-03,2.374740367718514676e-03,2.369420115029489092e-03,2.369418635101336844e-03,2.369417688054596769e-03,2.369417147634178718e-03,2.364099011431287055e-03,2.364098750541909245e-03
2.428128204515619167e-03,2.406811644582047480e-03,2.390833195411745139e-03,2.380183502166527236e-03,2.374857725866586639e-03,2.369535440093410369e-03,2.364214837525763918e-03,2.364213291546661370e-03,2.364212334332989763e-03,2.364211829558895278e-03,2.364211416776189692e-03,2.358893165222430283e-03
2.428246419082790396e-03,2.401607976985537223e-03,2.385627711171965908e-03,2.374976996271457256e-03,2.369650852920862465e-03,2.364328032563132488e-03,2.364325405890478800e-03,2.359005588815102101e-03,2.359004670280248454e-03,2.359004070626675564e-03,2.359003732356376639e-03,2.359003537386570280e-03
2.423043399757605649e-03,2.401720345103201641e-03,2.385738127271978641e-03,2.375086090122740211e-03,2.364440687886053445e-03,2.359117508374382506e-03,2.359114888873849354e-03,2.353794750133244781e-03,2.353793822256040023e-03,2.353793307651052928e-03,2.353792905229024936e-03,2.353792692745966010e-03
2.423157585280631254e-03,2.396512125016145821e-03,2.380527753668592282e-03,2.369874742353335166e-03,2.364547342435904548e-03,2.359223627239663123e-03,2.353902050431110407e-03,2.348581589658093813e-03,2.348580698130334210e-03,2.348580148105376773e-03,2.348579837167648083e-03,2.348579651923499937e-03
2.423020579074552754e-03,2.396374399227066063e-03,2.380389576152458324e-03,2.369736503848685321e-03,2.359090188114673029e-03,2.353766847579403989e-03,2.348445439202487099e-03,2.348443917180006394e-03,2.348443042775379564e-03,2.343123850436533602e-03,2.343123514847663541e-03,2.343123343570463219e-03
2.422880625833187442e-03,2.396233816018957484e-03,2.374930280821006563e-03,2.364277235789629707e-03,2.353631379801860227e-03,2.348308047071502851e-03,2.348305249773536239e-03,2.342985336790780280e-03,2.342984446666542507e-03,2.342983944930204700e-03,2.337665335469343332e-03,2.337665172452743981e-03
2.422736176987979381e-03,2.390771033456901614e-03,2.374785942537552264e-03,2.358814665450289800e-03,2.353487384603065568e-03,2.348164259171606726e-03,2.342843246349060344e-03,2.342841680949886776e-03,2.337522865628888745e-03,2.337522356600309908e-03,2.337522078915708467e-03,2.337521997292796912e-03
2.422590176091982649e-03,2.390624938830179444e-03,2.374639847099021574e-03,2.358669138251153451e-03,2.353341815163074741e-03,2.342701036918157752e-03,2.342698225001681178e-03,2.337378911820915412e-03,2.337378050071948956e-03,2.337377602615456091e-03,2.332059848041939665e-03,2.332059671737054043e-03
2.422441262849797921e-03,2.390476315437243919e-03,2.369173712610645431e-03,2.358520963896103793e-03,2.347876408936762534e-03,2.342553640460176469e-03,2.337233302518000860e-03,2.337231734142766054e-03,2.331913546837710658e-03,2.331913172888988410e-03,2.331912953669981314e-03,2.331912854183359248e-03
2.417313697993497996e-03,2.390663208851916133e-03,2.369358462347751892e-03,2.358704666778846208e-03,2.348059076413319245e-03,2.342735884680519683e-03,2.337415235070000596e-03,2.332095780378195832e-03,2.332094949628118596e-03,2.332094619209111770e-03,2.332094416106270367e-03,2.326776609721387980e-03
2.417501880927694791e-03,2.390847979583330014e-03,2.369541085968163326e-03,2.353567475024236511e-03,2.342921024227256031e-03,2.337597394080944812e-03,2.332276311396226827e-03,2.332274852672113104e-03,2.326955820457787556e-03,2.326955448894695196e-03,2.326955366785505956e-03,2.326955239566452956e-03
2.417686414170978383e-03,2.385710954185333698e-03,2.369720551542375646e-03,2.353745723906741812e-03,2.343098243804798021e-03,2.337774243488123689e-03,2.332452743233511677e-03,2.327132665613072457e-03,2.327131980727458090e-03,2.327131698808351974e-03,2.327131542612986739e-03,2.321812854871643447e-03
2.417868451995684904e-03,2.385889791831601135e-03,2.364578397585158798e-03,2.353921412974633361e-03,2.343273053066184143e-03,2.337948589390413060e-03,2.332626779005185415e-03,2.327306117715693436e-03,2.327305465980339383e-03,2.321986167389583373e-03,2.321986128539852649e-03,2.321986137954669665e-03
2.418047325799113374e-03,2.386065672899985880e-03,2.364752330410765935e-03,2.348774710412151936e-03,2.338125531254348164e-03,2.332800699512878936e-03,2.327478456590126830e-03,2.327477186262431798e-03,2.322157021736751762e-03,2.322156837271850509e-03,2.322156739958097533e-03,2.322156807856425552e-03
2.418763410908583624e-03,2.386771790971360663e-03,2.365451865943627753e-03,2.349469586558620982e-03,2.338817028756294200e-03,2.333490655475027251e-03,2.328166850215650924e-03,2.328165527360795753e-03,2.322843885647594107e-03,2.322843705199739966e-03,2.322843660367610204e-03,2.317522752823820455e-03
2.419478863538155992e-03,2.387476549744033637e-03,2.366149906315383102e-03,2.350162699051122368e-03,2.339506872290375225e-03,2.334178909000280550e-03,2.328853485227668461e-03,2.323529604659538110e-03,2.323529119056152482e-03,2.318206347087517320e-03,2.318206327186163318e-03,2.318206479754882261e-03
2.420192580399089730e-03,2.388179943446536429e-03,2.361522017043048843e-03,2.350854200455263811e-03,2.340195227887006783e-03,2.329541175874725884e-03,2.324214275659410456e-03,2.324213097609746127e-03,2.318888351747744499e-03,2.318888255843092223e-03,2.318888365507797058e-03,2.318888477454979051e-03
2.420903501030950526e-03,2.383554180613374051e-03,2.362214082248190964e-03,2.346216871465400637e-03,2.335554770016369779e-03,2.330223601241129556e-03,2.324895061678439699e-03,2.319568043960137764e-03,2.319567643206676098e-03,2.319567599755157240e-03,2.314241814325281987e-03,2.314242057229971838e-03
2.421614438213777216e-03,2.384253141203899508e-03,2.362905724694949229e-03,2.346903448192891664e-03,2.336237811946040473e-03,2.330905089260316889e-03,2.325575058112186368e-03,2.320246345783635433e-03,2.320245942808367261e-03,2.314918598903245150e-03,2.314918704123283995e-03,2.314918933847986797e-03
2.422066551977897914e-03,2.384696398842181889e-03,2.363344089911806160e-03,2.347337789878234555e-03,2.336670075973169055e-03,2.326007430399147039e-03,2.320676429174693862e-03,2.320675272350767281e-03,2.315346424417572078e-03,2.315346493613455042e-03,2.310018222384031816e-03,2.310018534612924730e-03
2.417181468820906592e-03,2.385131536263315408e-03,2.358444334220094214e-03,2.342434405710692481e-03,2.331764047360414694e-03,2.326428864757886135e-03,2.321096705858958879e-03,2.315766018342976362e-03,2.310436287621304291e-03,2.310436358163937658e-03,2.310436611149308157e-03,2.310436895308873393e-03
2.417616913725531037e-03,2.385558206146872005e-03,2.358864258323031815e-03,2.342850496210069616e-03,2.332177827036906355e-03,2.321510853239825735e-03,2.316177448926551308e-03,2.310845764285327474e-03,2.310845497219753825e-03,2.305515115111283955e-03,2.305515394841253177e-03,2.305515750853280761e-03
2.418045015670436913e-03,2.380645275508712876e-03,2.359275822993565745e-03,2.337926023915562392e-03,2.327250531030667681e-03,2.316581174699553717e-03,2.311246656208842346e-03,2.305913960773346878e-03,2.305913658463317438e-03,2.300582535412958995e-03,2.300582859152000212e-03,2.300583269195752203e-03
2.418465570363071294e-03,2.381054209767986905e-03,2.354345663536292193e-03,2.338323013134442976e-03,2.322311901814094835e-03,2.311640160655174282e-03,2.306304416892061577e-03,2.300970689361040312e-03,2.300970392227119111e-03,2.295638324770952338e-03,2.295638711857499615e-03,2.295639136246113276e-03
2.418609060535184020e-03,2.381189273244541278e-03,2.354475118124236058e-03,2.333116138725434014e-03,2.317102932480115396e-03,2.306429768925285020e-03,2.301093284090605356e-03,2.295759112583515942e-03,2.290425940041847328e-03,2.290426112381979511e-03,2.290426541988602356e-03,2.285094399912371115e-03
2.418752788419607520e-03,2.375990931799497070e-03,2.349270272191227547e-03,2.327907296274656437e-03,2.311891225424707926e-03,2.301216312062101012e-03,2.295878941301969858e-03,2.290544101822565830e-03,2.285210568518074824e-03,2.285210685853202549e-03,2.279878069209873882e-03,2.279878608721168463e-03
2.418899190274210846e-03,2.376125263833993480e-03,2.344063595437704747e-03,2.322695614919326884e-03,2.306676314428336792e-03,2.295999529659578306e-03,2.290661073539801678e-03,2.279992086024965579e-03,2.279991381494362451e-03,2.274658133150668157e-03,2.274658632343542260e-03,2.269325845054335523e-03
2.424381104618424793e-03,2.376259646619404212e-03,2.344188837495218662e-03,2.317480821554070668e-03,2.301457867282441852e-03,2.290778546469885227e-03,2.280104877322403339e-03,2.274768393654202046e-03,2.269433715781847376e-03,2.264100013622094131e-03,2.264100440137579821e-03,2.258767496654319300e-03
2.424533825794763283e-03,2.376396420084875109e-03,2.338980845599069984e-03,2.312265950141427755e-03,2.296238160336902100e-03,2.280221738333908146e-03,2.269546257777300263e-03,2.264208568788529923e-03,2.258873100764098672e-03,2.253538969366438924e-03,2.253539353101346055e-03,2.248206103510384715e-03
2.424458831356569519e-03,2.376308147165468766e-03,2.338883989790814348e-03,2.306828702361199499e-03,2.290797284794360636e-03,2.274778679251760177e-03,2.264101811168029148e-03,2.253429385878500096e-03,2.248093545917363018e-03,2.242759179910105462e-03,2.242759476391964490e-03,2.237426432473833913e-03
2.429722927229721434e-03,2.376223783671521997e-03,2.333454286799966585e-03,2.301392494131935217e-03,2.280022202860365697e-03,2.264000375920427119e-03,2.253321477964632686e-03,2.242648182523888228e-03,2.237311673811821951e-03,2.231977034166101378e-03,2.226643605733339727e-03,2.226644145673812268e-03
2.434995396038450426e-03,2.376143507385015344e-03,2.328027842724024986e-03,2.295956651150842485e-03,2.274580266045534999e-03,2.258554723317378506e-03,2.242539700889735997e-03,2.231864747205488959e-03,2.226527318035935541e-03,2.215858888715018047e-03,2.215858571461239677e-03,2.210525644184148809e-03
2.440278626250142174e-03,2.376067830392208924e-03,2.327937323633916950e-03,2.295855696513347290e-03,2.269138442625649212e-03,2.247774875086519866e-03,2.231756776901406593e-03,2.221079828037473593e-03,2.210407724415080176e-03,2.205072067801352401e-03,2.199737949249892886e-03,2.194404959264466964e-03
2.445574820808397651e-03,2.376004751112385099e-03,2.327852901079727373e-03,2.290424992384272086e-03,2.258365501464878328e-03,2.236995168263214862e-03,2.220973177063851646e-03,2.210293349575005555e-03,2.199619614039961552e-03,2.188949755111802443e-03,2.183615141229054354e-03,2.183614903620022078e-03
2.456257694029548126e-03,2.381326081289923159e-03,2.327824171606510291e-03,2.285045993868159084e-03,2.258307786936659695e-03,2.231596575080665133e-03,2.210235610426064361e-03,2.199551988876532419e-03,2.188875670739645531e-03,2.178204098509187343e-03,2.172868522727495512e-03,2.167534709667589057e-03
